PID                 PPID                STAT                ELAPSED             COMMAND
3730236             3730216             S                   10:54               /usr/local/python3.12.13/bin/python3 -c from multiprocessing.forkserver import main; main(119, 121, [], **{})
3730237             3730216             S                   10:54               /usr/local/python3.12.13/bin/python3 -c from multiprocessing.forkserver import main; main(119, 121, [], **{})
3730238             3730216             S                   10:54               /usr/local/python3.12.13/bin/python3 -c from multiprocessing.forkserver import main; main(119, 121, [], **{})
3730457             3727172             S                   10:53               /usr/local/python3.12.13/bin/python3 -c from multiprocessing.forkserver import main; main(119, 121, [], **{})
3730458             3730457             S                   10:53               /usr/local/python3.12.13/bin/python3 -c from multiprocessing.forkserver import main; main(119, 121, [], **{})
3730459             3730457             S                   10:53               /usr/local/python3.12.13/bin/python3 -c from multiprocessing.forkserver import main; main(119, 121, [], **{})
3730460             3730457             S                   10:53               /usr/local/python3.12.13/bin/python3 -c from multiprocessing.forkserver import main; main(119, 121, [], **{})
3730461             3730457             S                   10:53               /usr/local/python3.12.13/bin/python3 -c from multiprocessing.forkserver import main; main(119, 121, [], **{})
3730462             3730457             S                   10:53               /usr/local/python3.12.13/bin/python3 -c from multiprocessing.forkserver import main; main(119, 121, [], **{})
3730463             3730457             S                   10:53               /usr/local/python3.12.13/bin/python3 -c from multiprocessing.forkserver import main; main(119, 121, [], **{})
3730464             3730457             S                   10:53               /usr/local/python3.12.13/bin/python3 -c from multiprocessing.forkserver import main; main(119, 121, [], **{})
3730465             3730457             S                   10:53               /usr/local/python3.12.13/bin/python3 -c from multiprocessing.forkserver import main; main(119, 121, [], **{})
3730466             3730457             S                   10:53               /usr/local/python3.12.13/bin/python3 -c from multiprocessing.forkserver import main; main(119, 121, [], **{})
3730470             3730457             S                   10:53               /usr/local/python3.12.13/bin/python3 -c from multiprocessing.forkserver import main; main(119, 121, [], **{})
3730471             3730457             S                   10:53               /usr/local/python3.12.13/bin/python3 -c from multiprocessing.forkserver import main; main(119, 121, [], **{})
3730472             3730457             S                   10:53               /usr/local/python3.12.13/bin/python3 -c from multiprocessing.forkserver import main; main(119, 121, [], **{})
3730473             3730457             S                   10:53               /usr/local/python3.12.13/bin/python3 -c from multiprocessing.forkserver import main; main(119, 121, [], **{})
3730474             3730457             S                   10:53               /usr/local/python3.12.13/bin/python3 -c from multiprocessing.forkserver import main; main(119, 121, [], **{})
3730475             3730457             S                   10:53               /usr/local/python3.12.13/bin/python3 -c from multiprocessing.forkserver import main; main(119, 121, [], **{})
3730476             3730457             S                   10:53               /usr/local/python3.12.13/bin/python3 -c from multiprocessing.forkserver import main; main(119, 121, [], **{})
3730477             3730457             S                   10:53               /usr/local/python3.12.13/bin/python3 -c from multiprocessing.forkserver import main; main(119, 121, [], **{})
3730588             3726896             S                   10:52               /usr/local/python3.12.13/bin/python3 -c from multiprocessing.forkserver import main; main(119, 121, [], **{})
3730589             3730588             S                   10:51               /usr/local/python3.12.13/bin/python3 -c from multiprocessing.forkserver import main; main(119, 121, [], **{})
3730612             3730588             S                   10:51               /usr/local/python3.12.13/bin/python3 -c from multiprocessing.forkserver import main; main(119, 121, [], **{})
3730616             3730588             S                   10:51               /usr/local/python3.12.13/bin/python3 -c from multiprocessing.forkserver import main; main(119, 121, [], **{})
3730620             3730588             S                   10:51               /usr/local/python3.12.13/bin/python3 -c from multiprocessing.forkserver import main; main(119, 121, [], **{})
3730624             3730588             S                   10:51               /usr/local/python3.12.13/bin/python3 -c from multiprocessing.forkserver import main; main(119, 121, [], **{})
3730628             3730588             S                   10:51               /usr/local/python3.12.13/bin/python3 -c from multiprocessing.forkserver import main; main(119, 121, [], **{})
3730632             3730588             S                   10:51               /usr/local/python3.12.13/bin/python3 -c from multiprocessing.forkserver import main; main(119, 121, [], **{})
3730635             3730588             S                   10:51               /usr/local/python3.12.13/bin/python3 -c from multiprocessing.forkserver import main; main(119, 121, [], **{})
3730638             3730588             S                   10:51               /usr/local/python3.12.13/bin/python3 -c from multiprocessing.forkserver import main; main(119, 121, [], **{})
3730652             3727352             S                   10:51               /usr/local/python3.12.13/bin/python3 -c from multiprocessing.forkserver import main; main(119, 121, [], **{})
3730711             3725488             S                   10:51               /usr/local/python3.12.13/bin/python3 -c from multiprocessing.forkserver import main; main(147, 151, [], **{})
3730729             3730652             S                   10:51               /usr/local/python3.12.13/bin/python3 -c from multiprocessing.forkserver import main; main(119, 121, [], **{})
3730773             3730711             S                   10:51               /usr/local/python3.12.13/bin/python3 -c from multiprocessing.forkserver import main; main(147, 151, [], **{})
3730779             3730711             S                   10:51               /usr/local/python3.12.13/bin/python3 -c from multiprocessing.forkserver import main; main(147, 151, [], **{})
3730785             3730711             S                   10:51               /usr/local/python3.12.13/bin/python3 -c from multiprocessing.forkserver import main; main(147, 151, [], **{})
3730790             3730711             S                   10:51               /usr/local/python3.12.13/bin/python3 -c from multiprocessing.forkserver import main; main(147, 151, [], **{})
3730795             3730711             S                   10:51               /usr/local/python3.12.13/bin/python3 -c from multiprocessing.forkserver import main; main(147, 151, [], **{})
3730800             3730711             S                   10:51               /usr/local/python3.12.13/bin/python3 -c from multiprocessing.forkserver import main; main(147, 151, [], **{})
3730804             3730711             S                   10:51               /usr/local/python3.12.13/bin/python3 -c from multiprocessing.forkserver import main; main(147, 151, [], **{})
3730809             3730711             S                   10:51               /usr/local/python3.12.13/bin/python3 -c from multiprocessing.forkserver import main; main(147, 151, [], **{})
3730816             3730711             S                   10:51               /usr/local/python3.12.13/bin/python3 -c from multiprocessing.forkserver import main; main(147, 151, [], **{})
3730865             3730588             S                   10:51               /usr/local/python3.12.13/bin/python3 -c from multiprocessing.forkserver import main; main(119, 121, [], **{})
3730866             3730588             S                   10:51               /usr/local/python3.12.13/bin/python3 -c from multiprocessing.forkserver import main; main(119, 121, [], **{})
3730867             3730652             S                   10:51               /usr/local/python3.12.13/bin/python3 -c from multiprocessing.forkserver import main; main(119, 121, [], **{})
3730868             3730588             S                   10:51               /usr/local/python3.12.13/bin/python3 -c from multiprocessing.forkserver import main; main(119, 121, [], **{})
3730869             3730652             S                   10:51               /usr/local/python3.12.13/bin/python3 -c from multiprocessing.forkserver import main; main(119, 121, [], **{})
3730870             3730588             S                   10:51               /usr/local/python3.12.13/bin/python3 -c from multiprocessing.forkserver import main; main(119, 121, [], **{})
3730871             3730652             S                   10:51               /usr/local/python3.12.13/bin/python3 -c from multiprocessing.forkserver import main; main(119, 121, [], **{})
3730872             3730588             S                   10:51               /usr/local/python3.12.13/bin/python3 -c from multiprocessing.forkserver import main; main(119, 121, [], **{})
3730873             3730652             S                   10:51               /usr/local/python3.12.13/bin/python3 -c from multiprocessing.forkserver import main; main(119, 121, [], **{})
3730874             3730588             S                   10:51               /usr/local/python3.12.13/bin/python3 -c from multiprocessing.forkserver import main; main(119, 121, [], **{})
3730875             3730652             S                   10:51               /usr/local/python3.12.13/bin/python3 -c from multiprocessing.forkserver import main; main(119, 121, [], **{})
3730876             3730588             S                   10:51               /usr/local/python3.12.13/bin/python3 -c from multiprocessing.forkserver import main; main(119, 121, [], **{})
3730877             3730652             S                   10:51               /usr/local/python3.12.13/bin/python3 -c from multiprocessing.forkserver import main; main(119, 121, [], **{})
3730878             3730588             S                   10:51               /usr/local/python3.12.13/bin/python3 -c from multiprocessing.forkserver import main; main(119, 121, [], **{})
3730879             3730652             S                   10:51               /usr/local/python3.12.13/bin/python3 -c from multiprocessing.forkserver import main; main(119, 121, [], **{})
3730880             3730652             S                   10:51               /usr/local/python3.12.13/bin/python3 -c from multiprocessing.forkserver import main; main(119, 121, [], **{})
3730881             3730711             S                   10:51               /usr/local/python3.12.13/bin/python3 -c from multiprocessing.forkserver import main; main(147, 151, [], **{})
3730882             3730711             S                   10:51               /usr/local/python3.12.13/bin/python3 -c from multiprocessing.forkserver import main; main(147, 151, [], **{})
3730883             3730711             S                   10:51               /usr/local/python3.12.13/bin/python3 -c from multiprocessing.forkserver import main; main(147, 151, [], **{})
3730884             3730711             S                   10:51               /usr/local/python3.12.13/bin/python3 -c from multiprocessing.forkserver import main; main(147, 151, [], **{})
3730885             3730711             S                   10:51               /usr/local/python3.12.13/bin/python3 -c from multiprocessing.forkserver import main; main(147, 151, [], **{})
3730886             3730711             S                   10:51               /usr/local/python3.12.13/bin/python3 -c from multiprocessing.forkserver import main; main(147, 151, [], **{})
3730887             3730711             S                   10:51               /usr/local/python3.12.13/bin/python3 -c from multiprocessing.forkserver import main; main(147, 151, [], **{})
3730888             3730711             S                   10:51               /usr/local/python3.12.13/bin/python3 -c from multiprocessing.forkserver import main; main(147, 151, [], **{})
3730889             3726472             Sl                  10:51               /usr/local/python3.12.13/bin/python3 -c from multiprocessing.spawn import spawn_main; spawn_main(tracker_fd=41, pipe_handle=122) --multiprocessing-fork
3730890             3730652             S                   10:51               /usr/local/python3.12.13/bin/python3 -c from multiprocessing.forkserver import main; main(119, 121, [], **{})
3730891             3730652             S                   10:51               /usr/local/python3.12.13/bin/python3 -c from multiprocessing.forkserver import main; main(119, 121, [], **{})
3730892             3730652             S                   10:51               /usr/local/python3.12.13/bin/python3 -c from multiprocessing.forkserver import main; main(119, 121, [], **{})
3730893             3730652             S                   10:51               /usr/local/python3.12.13/bin/python3 -c from multiprocessing.forkserver import main; main(119, 121, [], **{})
3730894             3730652             S                   10:51               /usr/local/python3.12.13/bin/python3 -c from multiprocessing.forkserver import main; main(119, 121, [], **{})
3730895             3730652             S                   10:51               /usr/local/python3.12.13/bin/python3 -c from multiprocessing.forkserver import main; main(119, 121, [], **{})
3730896             3730652             S                   10:51               /usr/local/python3.12.13/bin/python3 -c from multiprocessing.forkserver import main; main(119, 121, [], **{})
3730897             3730652             S                   10:51               /usr/local/python3.12.13/bin/python3 -c from multiprocessing.forkserver import main; main(119, 121, [], **{})
3730898             3726711             Sl                  10:51               /usr/local/python3.12.13/bin/python3 -c from multiprocessing.spawn import spawn_main; spawn_main(tracker_fd=41, pipe_handle=122) --multiprocessing-fork
3731526             3726185             S                   10:49               /usr/local/python3.12.13/bin/python3 -c from multiprocessing.forkserver import main; main(119, 121, [], **{})
3731527             3731526             S                   10:49               /usr/local/python3.12.13/bin/python3 -c from multiprocessing.forkserver import main; main(119, 121, [], **{})
3731546             3731526             S                   10:48               /usr/local/python3.12.13/bin/python3 -c from multiprocessing.forkserver import main; main(119, 121, [], **{})
3731547             3731526             S                   10:48               /usr/local/python3.12.13/bin/python3 -c from multiprocessing.forkserver import main; main(119, 121, [], **{})
3731548             3731526             S                   10:48               /usr/local/python3.12.13/bin/python3 -c from multiprocessing.forkserver import main; main(119, 121, [], **{})
3731549             3731526             S                   10:48               /usr/local/python3.12.13/bin/python3 -c from multiprocessing.forkserver import main; main(119, 121, [], **{})
3731550             3731526             S                   10:48               /usr/local/python3.12.13/bin/python3 -c from multiprocessing.forkserver import main; main(119, 121, [], **{})
3731551             3731526             S                   10:48               /usr/local/python3.12.13/bin/python3 -c from multiprocessing.forkserver import main; main(119, 121, [], **{})
3731552             3731526             S                   10:48               /usr/local/python3.12.13/bin/python3 -c from multiprocessing.forkserver import main; main(119, 121, [], **{})
3731553             3731526             S                   10:48               /usr/local/python3.12.13/bin/python3 -c from multiprocessing.forkserver import main; main(119, 121, [], **{})
3731557             3731526             S                   10:48               /usr/local/python3.12.13/bin/python3 -c from multiprocessing.forkserver import main; main(119, 121, [], **{})
3731558             3731526             S                   10:48               /usr/local/python3.12.13/bin/python3 -c from multiprocessing.forkserver import main; main(119, 121, [], **{})
3731559             3731526             S                   10:48               /usr/local/python3.12.13/bin/python3 -c from multiprocessing.forkserver import main; main(119, 121, [], **{})
3731560             3731526             S                   10:48               /usr/local/python3.12.13/bin/python3 -c from multiprocessing.forkserver import main; main(119, 121, [], **{})
3731562             3731526             S                   10:48               /usr/local/python3.12.13/bin/python3 -c from multiprocessing.forkserver import main; main(119, 121, [], **{})
3731563             3731526             S                   10:48               /usr/local/python3.12.13/bin/python3 -c from multiprocessing.forkserver import main; main(119, 121, [], **{})
3731564             3731526             S                   10:48               /usr/local/python3.12.13/bin/python3 -c from multiprocessing.forkserver import main; main(119, 121, [], **{})
3731565             3731526             S                   10:48               /usr/local/python3.12.13/bin/python3 -c from multiprocessing.forkserver import main; main(119, 121, [], **{})
3732718             3726472             S                   10:45               /usr/local/python3.12.13/bin/python3 -c from multiprocessing.forkserver import main; main(119, 121, [], **{})
3732719             3732718             S                   10:45               /usr/local/python3.12.13/bin/python3 -c from multiprocessing.forkserver import main; main(119, 121, [], **{})
3732723             3732718             S                   10:45               /usr/local/python3.12.13/bin/python3 -c from multiprocessing.forkserver import main; main(119, 121, [], **{})
3732724             3732718             S                   10:45               /usr/local/python3.12.13/bin/python3 -c from multiprocessing.forkserver import main; main(119, 121, [], **{})
3732726             3732718             S                   10:45               /usr/local/python3.12.13/bin/python3 -c from multiprocessing.forkserver import main; main(119, 121, [], **{})
3732727             3732718             S                   10:45               /usr/local/python3.12.13/bin/python3 -c from multiprocessing.forkserver import main; main(119, 121, [], **{})
3732728             3732718             S                   10:45               /usr/local/python3.12.13/bin/python3 -c from multiprocessing.forkserver import main; main(119, 121, [], **{})
3732730             3732718             S                   10:45               /usr/local/python3.12.13/bin/python3 -c from multiprocessing.forkserver import main; main(119, 121, [], **{})
3732732             3732718             S                   10:45               /usr/local/python3.12.13/bin/python3 -c from multiprocessing.forkserver import main; main(119, 121, [], **{})
3732734             3732718             S                   10:45               /usr/local/python3.12.13/bin/python3 -c from multiprocessing.forkserver import main; main(119, 121, [], **{})
3732790             3726711             S                   10:45               /usr/local/python3.12.13/bin/python3 -c from multiprocessing.forkserver import main; main(119, 121, [], **{})
3732791             3732790             S                   10:45               /usr/local/python3.12.13/bin/python3 -c from multiprocessing.forkserver import main; main(119, 121, [], **{})
3732792             3732790             S                   10:45               /usr/local/python3.12.13/bin/python3 -c from multiprocessing.forkserver import main; main(119, 121, [], **{})
3732793             3732790             S                   10:45               /usr/local/python3.12.13/bin/python3 -c from multiprocessing.forkserver import main; main(119, 121, [], **{})
3732794             3732790             S                   10:45               /usr/local/python3.12.13/bin/python3 -c from multiprocessing.forkserver import main; main(119, 121, [], **{})
3732795             3732790             S                   10:45               /usr/local/python3.12.13/bin/python3 -c from multiprocessing.forkserver import main; main(119, 121, [], **{})
3732796             3732790             S                   10:45               /usr/local/python3.12.13/bin/python3 -c from multiprocessing.forkserver import main; main(119, 121, [], **{})
3732797             3732790             S                   10:45               /usr/local/python3.12.13/bin/python3 -c from multiprocessing.forkserver import main; main(119, 121, [], **{})
3732798             3732790             S                   10:45               /usr/local/python3.12.13/bin/python3 -c from multiprocessing.forkserver import main; main(119, 121, [], **{})
3732799             3732790             S                   10:45               /usr/local/python3.12.13/bin/python3 -c from multiprocessing.forkserver import main; main(119, 121, [], **{})
3732802             3732718             S                   10:45               /usr/local/python3.12.13/bin/python3 -c from multiprocessing.forkserver import main; main(119, 121, [], **{})
3732803             3732718             S                   10:45               /usr/local/python3.12.13/bin/python3 -c from multiprocessing.forkserver import main; main(119, 121, [], **{})
3732804             3732718             S                   10:45               /usr/local/python3.12.13/bin/python3 -c from multiprocessing.forkserver import main; main(119, 121, [], **{})
3732805             3732718             S                   10:45               /usr/local/python3.12.13/bin/python3 -c from multiprocessing.forkserver import main; main(119, 121, [], **{})
3732806             3732718             S                   10:45               /usr/local/python3.12.13/bin/python3 -c from multiprocessing.forkserver import main; main(119, 121, [], **{})
3732807             3732718             S                   10:45               /usr/local/python3.12.13/bin/python3 -c from multiprocessing.forkserver import main; main(119, 121, [], **{})
3732808             3732718             S                   10:45               /usr/local/python3.12.13/bin/python3 -c from multiprocessing.forkserver import main; main(119, 121, [], **{})
3732809             3732718             S                   10:45               /usr/local/python3.12.13/bin/python3 -c from multiprocessing.forkserver import main; main(119, 121, [], **{})
3732810             3732790             S                   10:45               /usr/local/python3.12.13/bin/python3 -c from multiprocessing.forkserver import main; main(119, 121, [], **{})
3732811             3732790             S                   10:45               /usr/local/python3.12.13/bin/python3 -c from multiprocessing.forkserver import main; main(119, 121, [], **{})
3732812             3732790             S                   10:45               /usr/local/python3.12.13/bin/python3 -c from multiprocessing.forkserver import main; main(119, 121, [], **{})
3732813             3732790             S                   10:45               /usr/local/python3.12.13/bin/python3 -c from multiprocessing.forkserver import main; main(119, 121, [], **{})
3732814             3732790             S                   10:45               /usr/local/python3.12.13/bin/python3 -c from multiprocessing.forkserver import main; main(119, 121, [], **{})
3732815             3732790             S                   10:45               /usr/local/python3.12.13/bin/python3 -c from multiprocessing.forkserver import main; main(119, 121, [], **{})
3732816             3732790             S                   10:45               /usr/local/python3.12.13/bin/python3 -c from multiprocessing.forkserver import main; main(119, 121, [], **{})
3732817             3732790             S                   10:45               /usr/local/python3.12.13/bin/python3 -c from multiprocessing.forkserver import main; main(119, 121, [], **{})
18990 200
18991 200
18992 200
